time,equipment_id,sensor_type,value,unit,status
2025-07-02 12:51:37,ROBOT_001,vibration,5.47,hz,normal
2025-07-02 12:51:37,ROBOT_002,temperature,47.4,celsius,normal
2025-07-02 12:51:37,ROBOT_002,vibration,2.87,hz,normal
2025-07-02 12:51:37,COMP_001,temperature,69.1,celsius,normal
2025-07-02 12:51:37,COMP_001,vibration,17.72,hz,normal
2025-07-02 12:51:37,COMP_001,pressure,6.5,bar,normal
2025-07-02 12:51:37,HVAC_001,temperature,21.4,celsius,normal
2025-07-02 12:51:37,HVAC_001,vibration,3.25,hz,normal
2025-07-02 12:56:37,MOTOR_001,temperature,63.5,celsius,normal
2025-07-02 12:56:37,MOTOR_001,vibration,4.99,hz,normal
2025-07-02 12:56:37,MOTOR_002,temperature,62.6,celsius,normal
2025-07-02 12:56:37,MOTOR_002,vibration,9.8,hz,normal
2025-07-02 12:56:37,PUMP_001,temperature,52.4,celsius,normal
2025-07-02 12:56:37,PUMP_001,vibration,12.73,hz,normal
2025-07-02 12:56:37,PUMP_001,pressure,205.3,bar,normal
2025-07-02 12:56:37,PUMP_002,temperature,59.3,celsius,normal
2025-07-02 12:56:37,PUMP_002,vibration,7.06,hz,normal
2025-07-02 12:56:37,PUMP_002,pressure,210.4,bar,normal
2025-07-02 12:56:37,CONV_001,temperature,37.6,celsius,normal
2025-07-02 12:56:37,CONV_001,vibration,3.49,hz,normal
2025-07-02 12:56:37,CONV_002,temperature,39.7,celsius,normal
2025-07-02 12:56:37,CONV_002,vibration,5.15,hz,normal
2025-07-02 12:56:37,ROBOT_001,temperature,44.9,celsius,normal
2025-07-02 12:56:37,ROBOT_001,vibration,3.18,hz,normal
2025-07-02 12:56:37,ROBOT_002,temperature,40.8,celsius,normal
2025-07-02 12:56:37,ROBOT_002,vibration,2.18,hz,normal
2025-07-02 12:56:37,COMP_001,temperature,75.1,celsius,normal
2025-07-02 12:56:37,COMP_001,vibration,18.32,hz,normal
2025-07-02 12:56:37,COMP_001,pressure,6.8,bar,normal
2025-07-02 12:56:37,HVAC_001,temperature,22.7,celsius,normal
2025-07-02 12:56:37,HVAC_001,vibration,1.36,hz,normal
2025-07-02 13:01:37,MOTOR_001,temperature,57.6,celsius,normal
2025-07-02 13:01:37,MOTOR_001,vibration,5.69,hz,normal
2025-07-02 13:01:37,MOTOR_002,temperature,65.4,celsius,normal
2025-07-02 13:01:37,MOTOR_002,vibration,6.89,hz,normal
2025-07-02 13:01:37,PUMP_001,temperature,51.0,celsius,normal
2025-07-02 13:01:37,PUMP_001,vibration,10.11,hz,normal
2025-07-02 13:01:37,PUMP_001,pressure,201.1,bar,normal
2025-07-02 13:01:37,PUMP_002,temperature,46.4,celsius,normal
2025-07-02 13:01:37,PUMP_002,vibration,14.64,hz,normal
2025-07-02 13:01:37,PUMP_002,pressure,208.8,bar,normal
2025-07-02 13:01:37,CONV_001,temperature,30.6,celsius,normal
2025-07-02 13:01:37,CONV_001,vibration,5.08,hz,normal
2025-07-02 13:01:37,CONV_002,temperature,47.6,celsius,normal
2025-07-02 13:01:37,CONV_002,vibration,3.17,hz,normal
2025-07-02 13:01:37,ROBOT_001,temperature,49.4,celsius,normal
2025-07-02 13:01:37,ROBOT_001,vibration,2.49,hz,normal
2025-07-02 13:01:37,ROBOT_002,temperature,39.4,celsius,normal
2025-07-02 13:01:37,ROBOT_002,vibration,2.34,hz,normal
2025-07-02 13:01:37,COMP_001,temperature,75.9,celsius,normal
2025-07-02 13:01:37,COMP_001,vibration,18.44,hz,normal
2025-07-02 13:01:37,COMP_001,pressure,6.8,bar,normal
2025-07-02 13:01:37,HVAC_001,temperature,19.0,celsius,normal
2025-07-02 13:01:37,HVAC_001,vibration,1.9,hz,normal
2025-07-02 13:06:37,MOTOR_001,temperature,53.9,celsius,normal
2025-07-02 13:06:37,MOTOR_001,vibration,9.4,hz,normal
2025-07-02 13:06:37,MOTOR_002,temperature,58.7,celsius,normal
2025-07-02 13:06:37,MOTOR_002,vibration,6.98,hz,normal
2025-07-02 13:06:37,PUMP_001,temperature,54.2,celsius,normal
2025-07-02 13:06:37,PUMP_001,vibration,14.46,hz,normal
2025-07-02 13:06:37,PUMP_001,pressure,204.8,bar,normal
2025-07-02 13:06:37,PUMP_002,temperature,44.2,celsius,normal
2025-07-02 13:06:37,PUMP_002,vibration,16.2,hz,normal
2025-07-02 13:06:37,PUMP_002,pressure,215.2,bar,normal
2025-07-02 13:06:37,CONV_001,temperature,36.5,celsius,normal
2025-07-02 13:06:37,CONV_001,vibration,4.51,hz,normal
2025-07-02 13:06:37,CONV_002,temperature,46.3,celsius,normal
2025-07-02 13:06:37,CONV_002,vibration,6.63,hz,normal
2025-07-02 13:06:37,ROBOT_001,temperature,53.5,celsius,normal
2025-07-02 13:06:37,ROBOT_001,vibration,4.48,hz,normal
2025-07-02 13:06:37,ROBOT_002,temperature,43.0,celsius,normal
2025-07-02 13:06:37,ROBOT_002,vibration,3.04,hz,normal
2025-07-02 13:06:37,COMP_001,temperature,71.1,celsius,normal
2025-07-02 13:06:37,COMP_001,vibration,14.45,hz,normal
2025-07-02 13:06:37,COMP_001,pressure,6.9,bar,normal
2025-07-02 13:06:37,HVAC_001,temperature,19.8,celsius,normal
2025-07-02 13:06:37,HVAC_001,vibration,1.94,hz,normal
2025-07-02 13:11:37,MOTOR_001,temperature,60.7,celsius,normal
2025-07-02 13:11:37,MOTOR_001,vibration,9.17,hz,normal
2025-07-02 13:11:37,MOTOR_002,temperature,64.1,celsius,normal
2025-07-02 13:11:37,MOTOR_002,vibration,4.06,hz,normal
2025-07-02 13:11:37,PUMP_001,temperature,55.1,celsius,normal
2025-07-02 13:11:37,PUMP_001,vibration,16.63,hz,normal
2025-07-02 13:11:37,PUMP_001,pressure,205.7,bar,normal
2025-07-02 13:11:37,PUMP_002,temperature,50.6,celsius,normal
2025-07-02 13:11:37,PUMP_002,vibration,11.02,hz,normal
2025-07-02 13:11:37,PUMP_002,pressure,219.7,bar,normal
2025-07-02 13:11:37,CONV_001,temperature,38.7,celsius,normal
2025-07-02 13:11:37,CONV_001,vibration,3.99,hz,normal
2025-07-02 13:11:37,CONV_002,temperature,43.6,celsius,normal
2025-07-02 13:11:37,CONV_002,vibration,2.52,hz,normal
2025-07-02 13:11:37,ROBOT_001,temperature,53.5,celsius,normal
2025-07-02 13:11:37,ROBOT_001,vibration,3.1,hz,normal
2025-07-02 13:11:37,ROBOT_002,temperature,46.6,celsius,normal
2025-07-02 13:11:37,ROBOT_002,vibration,4.98,hz,normal
2025-07-02 13:11:37,COMP_001,temperature,69.8,celsius,normal
2025-07-02 13:11:37,COMP_001,vibration,12.38,hz,normal
2025-07-02 13:11:37,COMP_001,pressure,7.0,bar,normal
2025-07-02 13:11:37,HVAC_001,temperature,19.9,celsius,normal
2025-07-02 13:11:37,HVAC_001,vibration,2.44,hz,normal
2025-07-02 13:16:37,MOTOR_001,temperature,56.2,celsius,normal
2025-07-02 13:16:37,MOTOR_001,vibration,4.99,hz,normal
2025-07-02 13:16:37,MOTOR_002,temperature,64.3,celsius,normal
2025-07-02 13:16:37,MOTOR_002,vibration,9.14,hz,normal
2025-07-02 13:16:37,PUMP_001,temperature,59.2,celsius,normal
2025-07-02 13:16:37,PUMP_001,vibration,6.6,hz,normal
2025-07-02 13:16:37,PUMP_001,pressure,218.6,bar,normal
2025-07-02 13:16:37,PUMP_002,temperature,53.3,celsius,normal
2025-07-02 13:16:37,PUMP_002,vibration,16.56,hz,normal
2025-07-02 13:16:37,PUMP_002,pressure,202.0,bar,normal
2025-07-02 13:16:37,CONV_001,temperature,41.2,celsius,normal
2025-07-02 13:16:37,CONV_001,vibration,5.17,hz,normal
2025-07-02 13:16:37,CONV_002,temperature,33.2,celsius,normal
2025-07-02 13:16:37,CONV_002,vibration,2.34,hz,normal
2025-07-02 13:16:37,ROBOT_001,temperature,41.8,celsius,normal
2025-07-02 13:16:37,ROBOT_001,vibration,3.27,hz,normal
2025-07-02 13:16:37,ROBOT_002,temperature,51.2,celsius,normal
2025-07-02 13:16:37,ROBOT_002,vibration,4.3,hz,normal
2025-07-02 13:16:37,COMP_001,temperature,78.5,celsius,normal
2025-07-02 13:16:37,COMP_001,vibration,13.06,hz,normal
2025-07-02 13:16:37,COMP_001,pressure,6.6,bar,normal
2025-07-02 13:16:37,HVAC_001,temperature,18.4,celsius,normal
2025-07-02 13:16:37,HVAC_001,vibration,2.17,hz,normal
2025-07-02 13:21:37,MOTOR_001,temperature,63.3,celsius,normal
2025-07-02 13:21:37,MOTOR_001,vibration,6.71,hz,normal
2025-07-02 13:21:37,MOTOR_002,temperature,57.4,celsius,normal
2025-07-02 13:21:37,MOTOR_002,vibration,6.65,hz,normal
2025-07-02 13:21:37,PUMP_001,temperature,56.2,celsius,normal
2025-07-02 13:21:37,PUMP_001,vibration,15.35,hz,normal
2025-07-02 13:21:37,PUMP_001,pressure,213.7,bar,normal
2025-07-02 13:21:37,PUMP_002,temperature,51.7,celsius,normal
2025-07-02 13:21:37,PUMP_002,vibration,13.29,hz,normal
2025-07-02 13:21:37,PUMP_002,pressure,213.4,bar,normal
2025-07-02 13:21:37,CONV_001,temperature,34.9,celsius,normal
2025-07-02 13:21:37,CONV_001,vibration,2.14,hz,normal
2025-07-02 13:21:37,CONV_002,temperature,41.3,celsius,normal
2025-07-02 13:21:37,CONV_002,vibration,5.62,hz,normal
2025-07-02 13:21:37,ROBOT_001,temperature,44.1,celsius,normal
2025-07-02 13:21:37,ROBOT_001,vibration,1.98,hz,normal
2025-07-02 13:21:37,ROBOT_002,temperature,53.3,celsius,normal
2025-07-02 13:21:37,ROBOT_002,vibration,2.51,hz,normal
2025-07-02 13:21:37,COMP_001,temperature,71.7,celsius,normal
2025-07-02 13:21:37,COMP_001,vibration,10.44,hz,normal
2025-07-02 13:21:37,COMP_001,pressure,6.9,bar,normal
2025-07-02 13:21:37,HVAC_001,temperature,19.9,celsius,normal
2025-07-02 13:21:37,HVAC_001,vibration,1.85,hz,normal
2025-07-02 13:26:37,MOTOR_001,temperature,53.2,celsius,normal
2025-07-02 13:26:37,MOTOR_001,vibration,3.28,hz,normal
2025-07-02 13:26:37,MOTOR_002,temperature,67.4,celsius,normal
2025-07-02 13:26:37,MOTOR_002,vibration,6.47,hz,normal
2025-07-02 13:26:37,PUMP_001,temperature,55.1,celsius,normal
2025-07-02 13:26:37,PUMP_001,vibration,15.46,hz,normal
2025-07-02 13:26:37,PUMP_001,pressure,220.5,bar,normal
2025-07-02 13:26:37,PUMP_002,temperature,56.3,celsius,normal
2025-07-02 13:26:37,PUMP_002,vibration,11.6,hz,normal
2025-07-02 13:26:37,PUMP_002,pressure,219.9,bar,normal
2025-07-02 13:26:37,CONV_001,temperature,39.3,celsius,normal
2025-07-02 13:26:37,CONV_001,vibration,6.89,hz,normal
2025-07-02 13:26:37,CONV_002,temperature,34.6,celsius,normal
2025-07-02 13:26:37,CONV_002,vibration,5.66,hz,normal
2025-07-02 13:26:37,ROBOT_001,temperature,54.1,celsius,normal
2025-07-02 13:26:37,ROBOT_001,vibration,4.45,hz,normal
2025-07-02 13:26:37,ROBOT_002,temperature,46.4,celsius,normal
2025-07-02 13:26:37,ROBOT_002,vibration,4.86,hz,normal
2025-07-02 13:26:37,COMP_001,temperature,78.1,celsius,normal
2025-07-02 13:26:37,COMP_001,vibration,19.34,hz,normal
2025-07-02 13:26:37,COMP_001,pressure,6.7,bar,normal
2025-07-02 13:26:37,HVAC_001,temperature,19.6,celsius,normal
2025-07-02 13:26:37,HVAC_001,vibration,2.07,hz,normal
2025-07-02 13:31:37,MOTOR_001,temperature,63.2,celsius,normal
2025-07-02 13:31:37,MOTOR_001,vibration,5.39,hz,normal
2025-07-02 13:31:37,MOTOR_002,temperature,51.2,celsius,normal
2025-07-02 13:31:37,MOTOR_002,vibration,9.56,hz,normal
2025-07-02 13:31:37,PUMP_001,temperature,54.0,celsius,normal
2025-07-02 13:31:37,PUMP_001,vibration,13.53,hz,normal
2025-07-02 13:31:37,PUMP_001,pressure,214.7,bar,normal
2025-07-02 13:31:37,PUMP_002,temperature,47.5,celsius,normal
2025-07-02 13:31:37,PUMP_002,vibration,15.54,hz,normal
2025-07-02 13:31:37,PUMP_002,pressure,216.4,bar,normal
2025-07-02 13:31:37,CONV_001,temperature,36.4,celsius,normal
2025-07-02 13:31:37,CONV_001,vibration,4.12,hz,normal
2025-07-02 13:31:37,CONV_002,temperature,30.9,celsius,normal
2025-07-02 13:31:37,CONV_002,vibration,3.21,hz,normal
2025-07-02 13:31:37,ROBOT_001,temperature,46.0,celsius,normal
2025-07-02 13:31:37,ROBOT_001,vibration,4.75,hz,normal
2025-07-02 13:31:37,ROBOT_002,temperature,39.9,celsius,normal
2025-07-02 13:31:37,ROBOT_002,vibration,4.87,hz,normal
2025-07-02 13:31:37,COMP_001,temperature,70.4,celsius,normal
2025-07-02 13:31:37,COMP_001,vibration,19.63,hz,normal
2025-07-02 13:31:37,COMP_001,pressure,6.8,bar,normal
2025-07-02 13:31:37,HVAC_001,temperature,19.1,celsius,normal
2025-07-02 13:31:37,HVAC_001,vibration,3.25,hz,normal
2025-07-02 13:36:37,MOTOR_001,temperature,67.9,celsius,normal
2025-07-02 13:36:37,MOTOR_001,vibration,5.95,hz,normal
2025-07-02 13:36:37,MOTOR_002,temperature,57.6,celsius,normal
2025-07-02 13:36:37,MOTOR_002,vibration,5.4,hz,normal
2025-07-02 13:36:37,PUMP_001,temperature,58.3,celsius,normal
2025-07-02 13:36:37,PUMP_001,vibration,6.59,hz,normal
2025-07-02 13:36:37,PUMP_001,pressure,209.0,bar,normal
2025-07-02 13:36:37,PUMP_002,temperature,58.7,celsius,normal
2025-07-02 13:36:37,PUMP_002,vibration,14.95,hz,normal
2025-07-02 13:36:37,PUMP_002,pressure,216.7,bar,normal
2025-07-02 13:36:37,CONV_001,temperature,31.5,celsius,normal
2025-07-02 13:36:37,CONV_001,vibration,1.81,hz,normal
2025-07-02 13:36:37,CONV_002,temperature,32.0,celsius,normal
2025-07-02 13:36:37,CONV_002,vibration,5.57,hz,normal
2025-07-02 13:36:37,ROBOT_001,temperature,45.0,celsius,normal
2025-07-02 13:36:37,ROBOT_001,vibration,3.72,hz,normal
2025-07-02 13:36:37,ROBOT_002,temperature,42.0,celsius,normal
2025-07-02 13:36:37,ROBOT_002,vibration,2.91,hz,normal
2025-07-02 13:36:37,COMP_001,temperature,70.1,celsius,normal
2025-07-02 13:36:37,COMP_001,vibration,12.25,hz,normal
2025-07-02 13:36:37,COMP_001,pressure,6.7,bar,normal
2025-07-02 13:36:37,HVAC_001,temperature,21.3,celsius,normal
2025-07-02 13:36:37,HVAC_001,vibration,2.48,hz,normal
2025-07-02 13:41:37,MOTOR_001,temperature,54.8,celsius,normal
2025-07-02 13:41:37,MOTOR_001,vibration,4.18,hz,normal
2025-07-02 13:41:37,MOTOR_002,temperature,56.6,celsius,normal
2025-07-02 13:41:37,MOTOR_002,vibration,8.4,hz,normal
2025-07-02 13:41:37,PUMP_001,temperature,48.3,celsius,normal
2025-07-02 13:41:37,PUMP_001,vibration,13.25,hz,normal
2025-07-02 13:41:37,PUMP_001,pressure,200.2,bar,normal
2025-07-02 13:41:37,PUMP_002,temperature,49.1,celsius,normal
2025-07-02 13:41:37,PUMP_002,vibration,8.43,hz,normal
2025-07-02 13:41:37,PUMP_002,pressure,201.0,bar,normal
2025-07-02 13:41:37,CONV_001,temperature,41.3,celsius,normal
2025-07-02 13:41:37,CONV_001,vibration,4.46,hz,normal
2025-07-02 13:41:37,CONV_002,temperature,30.6,celsius,normal
2025-07-02 13:41:37,CONV_002,vibration,1.78,hz,normal
2025-07-02 13:41:37,ROBOT_001,temperature,45.3,celsius,normal
2025-07-02 13:41:37,ROBOT_001,vibration,1.54,hz,normal
2025-07-02 13:41:37,ROBOT_002,temperature,49.7,celsius,normal
2025-07-02 13:41:37,ROBOT_002,vibration,2.73,hz,normal
2025-07-02 13:41:37,COMP_001,temperature,74.6,celsius,normal
2025-07-02 13:41:37,COMP_001,vibration,15.53,hz,normal
2025-07-02 13:41:37,COMP_001,pressure,6.9,bar,normal
2025-07-02 13:41:37,HVAC_001,temperature,19.6,celsius,normal
2025-07-02 13:41:37,HVAC_001,vibration,2.85,hz,normal
2025-07-02 13:46:37,MOTOR_001,temperature,58.0,celsius,normal
2025-07-02 13:46:37,MOTOR_001,vibration,3.04,hz,normal
2025-07-02 13:46:37,MOTOR_002,temperature,54.6,celsius,normal
2025-07-02 13:46:37,MOTOR_002,vibration,7.57,hz,normal
2025-07-02 13:46:37,PUMP_001,temperature,46.8,celsius,normal
2025-07-02 13:46:37,PUMP_001,vibration,15.9,hz,normal
2025-07-02 13:46:37,PUMP_001,pressure,215.7,bar,normal
2025-07-02 13:46:37,PUMP_002,temperature,58.1,celsius,normal
2025-07-02 13:46:37,PUMP_002,vibration,6.38,hz,normal
2025-07-02 13:46:37,PUMP_002,pressure,220.2,bar,normal
2025-07-02 13:46:37,CONV_001,temperature,42.7,celsius,normal
2025-07-02 13:46:37,CONV_001,vibration,6.75,hz,normal
2025-07-02 13:46:37,CONV_002,temperature,45.4,celsius,normal
2025-07-02 13:46:37,CONV_002,vibration,3.37,hz,normal
2025-07-02 13:46:37,ROBOT_001,temperature,53.1,celsius,normal
2025-07-02 13:46:37,ROBOT_001,vibration,2.36,hz,normal
2025-07-02 13:46:37,ROBOT_002,temperature,50.8,celsius,normal
2025-07-02 13:46:37,ROBOT_002,vibration,3.83,hz,normal
2025-07-02 13:46:37,COMP_001,temperature,76.4,celsius,normal
2025-07-02 13:46:37,COMP_001,vibration,11.13,hz,normal
2025-07-02 13:46:37,COMP_001,pressure,6.8,bar,normal
2025-07-02 13:46:37,HVAC_001,temperature,21.9,celsius,normal
2025-07-02 13:46:37,HVAC_001,vibration,3.22,hz,normal
2025-07-02 13:51:37,MOTOR_001,temperature,58.4,celsius,normal
2025-07-02 13:51:37,MOTOR_001,vibration,7.28,hz,normal
2025-07-02 13:51:37,MOTOR_002,temperature,63.0,celsius,normal
2025-07-02 13:51:37,MOTOR_002,vibration,4.96,hz,normal
2025-07-02 13:51:37,PUMP_001,temperature,59.1,celsius,normal
2025-07-02 13:51:37,PUMP_001,vibration,8.3,hz,normal
2025-07-02 13:51:37,PUMP_001,pressure,211.0,bar,normal
2025-07-02 13:51:37,PUMP_002,temperature,51.1,celsius,normal
2025-07-02 13:51:37,PUMP_002,vibration,7.3,hz,normal
2025-07-02 13:51:37,PUMP_002,pressure,220.8,bar,normal
2025-07-02 13:51:37,CONV_001,temperature,36.8,celsius,normal
2025-07-02 13:51:37,CONV_001,vibration,1.93,hz,normal
2025-07-02 13:51:37,CONV_002,temperature,36.3,celsius,normal
2025-07-02 13:51:37,CONV_002,vibration,5.68,hz,normal
2025-07-02 13:51:37,ROBOT_001,temperature,46.3,celsius,normal
2025-07-02 13:51:37,ROBOT_001,vibration,4.24,hz,normal
2025-07-02 13:51:37,ROBOT_002,temperature,51.9,celsius,normal
2025-07-02 13:51:37,ROBOT_002,vibration,5.4,hz,normal
2025-07-02 13:51:37,COMP_001,temperature,74.9,celsius,normal
2025-07-02 13:51:37,COMP_001,vibration,16.72,hz,normal
2025-07-02 13:51:37,COMP_001,pressure,6.9,bar,normal
2025-07-02 13:51:37,HVAC_001,temperature,19.2,celsius,normal
2025-07-02 13:51:37,HVAC_001,vibration,2.75,hz,normal
2025-07-02 13:56:37,MOTOR_001,temperature,64.6,celsius,normal
2025-07-02 13:56:37,MOTOR_001,vibration,7.78,hz,normal
2025-07-02 13:56:37,MOTOR_002,temperature,64.1,celsius,normal
2025-07-02 13:56:37,MOTOR_002,vibration,6.13,hz,normal
2025-07-02 13:56:37,PUMP_001,temperature,57.8,celsius,normal
2025-07-02 13:56:37,PUMP_001,vibration,16.62,hz,normal
2025-07-02 13:56:37,PUMP_001,pressure,201.2,bar,normal
2025-07-02 13:56:37,PUMP_002,temperature,47.7,celsius,normal
2025-07-02 13:56:37,PUMP_002,vibration,13.47,hz,normal
2025-07-02 13:56:37,PUMP_002,pressure,217.9,bar,normal
2025-07-02 13:56:37,CONV_001,temperature,39.8,celsius,normal
2025-07-02 13:56:37,CONV_001,vibration,3.8,hz,normal
2025-07-02 13:56:37,CONV_002,temperature,34.4,celsius,normal
2025-07-02 13:56:37,CONV_002,vibration,3.47,hz,normal
2025-07-02 13:56:37,ROBOT_001,temperature,41.2,celsius,normal
2025-07-02 13:56:37,ROBOT_001,vibration,1.59,hz,normal
2025-07-02 13:56:37,ROBOT_002,temperature,44.2,celsius,normal
2025-07-02 13:56:37,ROBOT_002,vibration,3.62,hz,normal
2025-07-02 13:56:37,COMP_001,temperature,66.7,celsius,normal
2025-07-02 13:56:37,COMP_001,vibration,12.89,hz,normal
2025-07-02 13:56:37,COMP_001,pressure,7.0,bar,normal
2025-07-02 13:56:37,HVAC_001,temperature,18.9,celsius,normal
2025-07-02 13:56:37,HVAC_001,vibration,3.27,hz,normal
2025-07-02 14:01:37,MOTOR_001,temperature,53.8,celsius,normal
2025-07-02 14:01:37,MOTOR_001,vibration,9.11,hz,normal
2025-07-02 14:01:37,MOTOR_002,temperature,49.7,celsius,normal
2025-07-02 14:01:37,MOTOR_002,vibration,9.02,hz,normal
2025-07-02 14:01:37,PUMP_001,temperature,54.7,celsius,normal
2025-07-02 14:01:37,PUMP_001,vibration,8.7,hz,normal
2025-07-02 14:01:37,PUMP_001,pressure,217.1,bar,normal
2025-07-02 14:01:37,PUMP_002,temperature,43.7,celsius,normal
2025-07-02 14:01:37,PUMP_002,vibration,15.84,hz,normal
2025-07-02 14:01:37,PUMP_002,pressure,204.5,bar,normal
2025-07-02 14:01:37,CONV_001,temperature,40.3,celsius,normal
2025-07-02 14:01:37,CONV_001,vibration,4.4,hz,normal
2025-07-02 14:01:37,CONV_002,temperature,29.9,celsius,normal
2025-07-02 14:01:37,CONV_002,vibration,5.37,hz,normal
2025-07-02 14:01:37,ROBOT_001,temperature,41.9,celsius,normal
2025-07-02 14:01:37,ROBOT_001,vibration,3.16,hz,normal
2025-07-02 14:01:37,ROBOT_002,temperature,49.3,celsius,normal
2025-07-02 14:01:37,ROBOT_002,vibration,4.39,hz,normal
2025-07-02 14:01:37,COMP_001,temperature,78.2,celsius,normal
2025-07-02 14:01:37,COMP_001,vibration,11.78,hz,normal
2025-07-02 14:01:37,COMP_001,pressure,6.8,bar,normal
2025-07-02 14:01:37,HVAC_001,temperature,21.3,celsius,normal
2025-07-02 14:01:37,HVAC_001,vibration,3.49,hz,normal
2025-07-02 14:06:37,MOTOR_001,temperature,51.4,celsius,normal
2025-07-02 14:06:37,MOTOR_001,vibration,4.19,hz,normal
2025-07-02 14:06:37,MOTOR_002,temperature,54.1,celsius,normal
2025-07-02 14:06:37,MOTOR_002,vibration,9.19,hz,normal
2025-07-02 14:06:37,PUMP_001,temperature,49.9,celsius,normal
2025-07-02 14:06:37,PUMP_001,vibration,10.35,hz,normal
2025-07-02 14:06:37,PUMP_001,pressure,199.3,bar,normal
2025-07-02 14:06:37,PUMP_002,temperature,56.4,celsius,normal
2025-07-02 14:06:37,PUMP_002,vibration,6.8,hz,normal
2025-07-02 14:06:37,PUMP_002,pressure,198.3,bar,normal
2025-07-02 14:06:37,CONV_001,temperature,42.8,celsius,normal
2025-07-02 14:06:37,CONV_001,vibration,1.94,hz,normal
2025-07-02 14:06:37,CONV_002,temperature,33.5,celsius,normal
2025-07-02 14:06:37,CONV_002,vibration,4.29,hz,normal
2025-07-02 14:06:37,ROBOT_001,temperature,44.5,celsius,normal
2025-07-02 14:06:37,ROBOT_001,vibration,4.89,hz,normal
2025-07-02 14:06:37,ROBOT_002,temperature,38.7,celsius,normal
2025-07-02 14:06:37,ROBOT_002,vibration,2.74,hz,normal
2025-07-02 14:06:37,COMP_001,temperature,77.2,celsius,normal
2025-07-02 14:06:37,COMP_001,vibration,17.67,hz,normal
2025-07-02 14:06:37,COMP_001,pressure,6.9,bar,normal
2025-07-02 14:06:37,HVAC_001,temperature,18.8,celsius,normal
2025-07-02 14:06:37,HVAC_001,vibration,1.78,hz,normal
2025-07-02 14:11:37,MOTOR_001,temperature,62.2,celsius,normal
2025-07-02 14:11:37,MOTOR_001,vibration,4.98,hz,normal
2025-07-02 14:11:37,MOTOR_002,temperature,56.8,celsius,normal
2025-07-02 14:11:37,MOTOR_002,vibration,6.49,hz,normal
2025-07-02 14:11:37,PUMP_001,temperature,44.3,celsius,normal
2025-07-02 14:11:37,PUMP_001,vibration,16.49,hz,normal
2025-07-02 14:11:37,PUMP_001,pressure,208.1,bar,normal
2025-07-02 14:11:37,PUMP_002,temperature,54.6,celsius,normal
2025-07-02 14:11:37,PUMP_002,vibration,12.71,hz,normal
2025-07-02 14:11:37,PUMP_002,pressure,200.7,bar,normal
2025-07-02 14:11:37,CONV_001,temperature,47.0,celsius,normal
2025-07-02 14:11:37,CONV_001,vibration,5.03,hz,normal
